00044741,"無法連上《戰地風雲》的伺服器，無法取得伺服器資訊。請稍後再試。"
B8F08EBE,"遊戲內BATTLELOG"
B8F4CFB0,"佩槍"
B8F56828,"達到分數"
B8F5E20C,"在選項裡面的影像設定也可以更改這些設定。"
B8FDDA08,"達到分數"
B8FE08DE,"無預定的比賽"
B90227AE,"下懸式發射器"
B904CB72,"單人模式專屬狗牌"
B90849FC,""
B908969B,"佈景準備好了。出發！"
B908969C,"瑞克，這地方的混亂回憶還真不少對吧？"
B908969D,"沒辦法說我很高興回來。瑞克明白我意思。"
B908969E,"不用帶我參觀。我看過情報了。"
B908969F,"嘰哩咕嚕滾下去！"
B90A3574,"展開旅程銅狗牌"
B9140E35,"帝瑪：中士，快點。"
B9140E36,"帝瑪：從這裡開始就沒有活著回去的路了。"
B9140E38,"帝瑪：中士！跟我來！"
B9140E50,"帝瑪：快點。我們現在就得走了！"
B9258723,"進度"
B929B5F9,"向左偏擺"
B938B096,"摧毀兩種火砲零件"
B94DF34E,"開始新戰役"
B950083F,"彈藥耗盡"
B951A295,"索敵"
B953F42F,"複製鍵"
B96052EE,"小地圖、刺激、無載具。 你的隊伍只有一項目標：殲滅敵人。"
B9620775,"正牌槍神"
B96794F5,"ADDITIONAL SOUND RECORDING"
B96B5FFD,"棕欖沙漠"
B96C5755,"完成率：{0:d} / {1:d}"
B9712C70,"我們底下見。保持聯絡。"
B9712C88,"漢娜：好，淨空。我們現在應該就在放主要炸藥位置的正上方。"
B9712C89,"每一端也需要裝次要炸藥。"
B9712C8A,"瑞克，我們分頭進行。你下去裝主要炸藥。我去負責西側。"
B9712C8B,"愛爾蘭佬：瑞克，你可以從這裡下去。"
B9712C8C,"漢娜：我們把這傢伙炸爛吧！"
B9712C8D,"愛爾蘭佬：這樣應該就可以讓少校滿意了。"
B9712C8E,"漢娜：瑞克快點，電梯。"
B9712C8F,"漢娜：瑞克，快啟動。"
B9712C90,"愛爾蘭佬：瑞克，快按按鈕。"
B97988F2,"用緩衝鍵交換發射鍵"
B97A4D40,"中將VII"
B9800408,"利用箭頭鍵調整抬頭顯示位置"
B9875A47,"迷你地圖大小"
B998C277,"網格質感"
B99AD099,"獲得奪旗專家勳帶50次"
B9A03A9B,"奪旗專家勳章"
B9A17BE4,"GLOBAL ONLINE STUDIO"
B9A5CE77,"愛爾蘭佬：混蛋！"
B9A5CE78,"帝瑪：混蛋！"
B9A61331,"特級准尉IV"
B9AFD3D0,"DICE QA SP COOP"
B9C145F9,"太陽能島"
B9CF3BA6,"掌旗手治療"
B9D0F338,"掌旗手擊殺"
B9D54E24,"影像導引飛彈"
B9E96D11,"HENRY BLACKBURN"
B9F5685B,"我軍持有炸彈"
B9F9A6E9,"BUSINESS DEVELOPMENT COORDINATOR"
BA0B3A1A,"放置在地面上以摧毀開過去的敵方載具。"
BA1A1F6B,"派克"
BA1A3704,"使用"
BA1A399E,"沒有選擇次要配件。無配件武器提供穩定性、準度及隱形三者的最佳平衡。請選擇你作戰角色的配件客製武器。"
BA1A8038,"晉升至階級100"
BA283AFC,"贏得一回合團隊死鬥"
BA290B71,"在一回合內取得最高狙擊步槍擊殺數"
BA2DA4FE,"團隊死鬥勳帶"
BA2F94C0,"點火"
BA36BDD1,"使用鬥牛犬擊殺100人"
BA3E3934,"使用95式班用機槍擊殺500人"
BA401199,"玩家狀態抬頭顯示顯示度"
BA411605,"震驚狗牌"
BA43A336,"95式班用機槍大師狗牌"
BA4E9BD3,"帝瑪：該逃出去了。中士，幫我打開大門。"
BA4E9BD4,"帝瑪：我們不該留在這裡。幫我開大門。"
BA4E9BD5,"帝瑪：中士。快點。"
BA4E9BD6,"愛爾蘭佬：老天真是冷死了。我們這是在哪裡？"
BA4E9BD7,"帝瑪：看那邊。自由。"
BA4E9BD8,"現在是零下二十度。搭纜車過去。"
BA4E9BD9,"帝瑪：我們上。走吧。"
BA4E9BDA,"帝瑪：這讓我想起了我的祖國！"
BA4E9BDB,"愛爾蘭佬：真不敢相信有這種鬼事。"
BA4E9BF3,"漢娜：瑞克，我幫你拿了這個。"
BA4E9BF4,"愛爾蘭佬：你有帶戰術望遠鏡？"
BA4E9BF5,"愛爾蘭佬：戰術望遠鏡？還有舊的通訊設備？"
BA631896,"壓制分數"
BA728325,"漢娜"
BA75CA03,"廣播中心"
BA78FD6D,"使用雄鷹12G霰彈槍擊殺500人"
BA79ECCC,"更改組態類型"
BA7BE0E6,"阿曼灣"
BA7E676F,"雄鷹12G霰彈槍大師狗牌"
BA7EF49B,"愛爾蘭佬：得擠出時間來還不能迷路。"
BA7EF49C,"愛爾蘭佬：可惜原本還想圍住這些混蛋。"
BA7EF4A0,"愛爾蘭佬：啊！我的腳踝。"
BA7EF4A1,"派克：可惡，嚴不嚴重？"
BA7EF4A2,"愛爾蘭佬：還可以。我們走。"
BA7EF4BA,"派克：你看，河不遠了。"
BA8EA35C,"城市地圖，著重於受關鍵載具支援的步兵。"
BA953DD1,"旗幟撿起"
BAAFBC0F,"使用MP412 REX擊殺500人"
BAB52611,"MP412 Rex大師狗牌"
BAC26069,"SCAR-H狙擊步槍"
BAE715C4,"更新玩家失敗"
BAEDBA73,"最愛網頁"
BAF973C9,"選擇是否顯示指定載具的配置。"
BB11DAAC,"小隊指令"
BB12DA8C,"QUALITY CONTROL PROJECT LEAD"
BB1CA2A9,"代表希臘的狗牌"
BB1E0FC4,"電擊器升級"
BB1EE84D,"GAME DIRECTOR"
BB21C586,"畫面右下角的戰士資訊視窗查看「攻擊命令」狀態以及「彈藥」和「生命值」。"
BB220CAB,"希臘"
BB24322A,"熱誘彈"
BB265AEB,"防守目標！"
BB2A4C45,"快速反應蹲下/低身"
BB316A36,"代表西班牙的狗牌"
BB33760C,"載具升級"
BB36D438,"西班牙"
BB370F89,"空降載具"
BB59F413,"單人模式專屬狗牌"
BB5F5E15,"突破重圍銅狗牌"
BB6936B2,"帝瑪：又有了目標感覺真好。能做我最擅長的事。"
BB6936B3,"帝瑪：中士，你要一起來嗎？我沒辦法獨自完成。"
BB6936B8,"你人在這裡已經引起了騷動。我們得利用這點。"
BB6A3FB6,"船隻航點"
BB6C69E1,"在悍馬阻止敵軍拿到引爆器"
BB83DE6F,"支援"
BB849B89,"走到障礙前來啟用教學。"
BB8B07F7,"雷射導引"
BB8F1BF0,""
BB95E0F1,"消滅敵方登艦部隊，攻佔艦橋並將航程紀錄器交給加里森。"
BB96E138,"身為徒步突擊兵時，擊殺10名也是徒步的敵方支援兵"
BB96E139,"身為徒步突擊兵時，擊殺10名也是徒步的敵方工程兵"
BB96E13A,"身為徒步突擊兵時，擊殺10名也是徒步的敵方偵察兵"
BB99DAC7,"社群行動（大型）"
BB9DAC72,"士兵小型衝突"
BBA09DFD,"縮小"
BBA334C7,"防禦"
BBB3E433,"進階戰鬥視鏡槍支瞄準器具中速、中距且縮放倍率為4x的瞄具。"
BBB467B4,"具備40x縮放率的高功率瞄準鏡可從極遠處解決目標。"
BBB4BB9E,"大量致命彈丸適用於近距離攻擊單一無裝甲目標。"
BBB50F12,"6x縮放率的中國製高倍率標準瞄準鏡可從稍遠處解決目標。"
BBB6E019,"壓制火力提升的12口徑爆裂性榴彈彈藥。"
BBB886F8,"無縮放功能的紅外線強化夜視瞄準器可在低光和無光的情況下使用。非常容易受刺眼效果壓制。"
BBBA28A0,"適用於中距和遠距攻擊的3.4x縮放率瞄準器。常見於M240和M249輕機槍武器中。"
BBBA2C5E,"在小地圖上隱藏槍口的火光並提升在小地圖提升匿蹤效果的中國製消音器。降低子彈速度並增加彈道曲線。"
BBBC3E28,"俄羅斯製的進階全像瞄準器附有一個圈狀和點狀準星，使瞄準更輕鬆。"
BBBD8BE4,"具備清晰標線和清晰瞄準視野美製內紅點瞄準器，快速瞄準並追蹤目標。"
BBBDEA14,"為摩擦霰彈槍管內膛線所設計的塑膠SABOT霰彈。可增加準度並使用單一砲彈大幅改善射程。"
BBC5C18C,"顯示無人的伺服器。"
BBC6598B,"愛爾蘭佬：媽的！從哪裡冒出來的？"
BBC6598C,"漢娜：瑞克，小心點。我們偵察一下這一帶。"
BBC6598D,"有人巡邏。在前面遺跡旁。"
BBC6598E,"愛爾蘭佬：我們這下得聰明點。那邊火力可強大了。"
BBC6598F,"漢娜：瑞克，左翼有敵方狙擊手。"
BBC65990,"重型部隊在三點鐘方向。"
BBC65991,"你看那些貨櫃－－還有貨箱。他們這地方到處都是武器和補給品。"
BBC65992,"瑞克，那條管子看來真他媽的重。"
BBC65993,"水壩方向來襲！"
BBC65994,"他們看見我們了嗎？"
BBC659AC,"漢娜：媽的，有敵人！"
BBC659AD,"墓碑，轟掉他們！"
BBC659AE,"愛爾蘭佬：有機槍！快趴下！"
BBC659CD,"好。瑞克，宰得漂亮。"
BBC65DAB,"堵住了！我們得走天橋了。"
BBC65DAC,"你有沒有聽到？"
BBC65DAD,"漢娜：那是...？糟了。"
BBC65DCC,"愛爾蘭佬：是他媽的直升機！"
BBC65DCD,"有槍手！在天橋高處上！"
BBC65DED,"小心來襲！瑞克！快跑！"
BBC65DEE,"漢娜：找掩護！快快快！"
BBC65DEF,"瑞克，那些貨櫃！"
BBC65DF0,"來了！"
BBC65DF1,"它又來攻擊了！"
BBC65DF2,"它在追殺我們！"
BBC65E0E,"好險！"
BBC65E0F,"愛爾蘭佬：我們不能留在這裡。找東西對它開火。"
BBC65E10,"漢娜：這裡一定哪裡有RPG吧？！"
BBC65E11,"愛爾蘭佬：瑞克！沙袋旁邊！他們有拖式飛彈！"
BBC65E12,"愛爾蘭佬：瑞克！回頭大樓那裡。他們有拖式飛彈！"
BBC65E13,"你看樓梯上。有拖式飛彈。"
BBC65E14,"喂！樓梯上又有拖式飛彈！"
BBC65E15,"愛爾蘭佬：媽的，這發射器壞了！找別的東西！"
BBC65E16,"它那樣還沒死？！"
BBC65E17,"漢娜：再一次！再打一次！"
BBC65E2F,"愛爾蘭佬：好，打下來了！"
BBC65E30,"漢娜：老天爺。瑞克打得漂亮。"
BBC65E31,"他媽的差點死掉。"
BBC65E50,"好，我們出發！快點！"
BBC65E51,"瑞克，天橋。"
BBC65E71,"他媽的！拖式飛彈！"
BBC65E72,"糟糕！它把發射器解決了！"
BBC661EC,"愛爾蘭佬：我們得把炸彈放入水壩結構內。"
BBC661ED,"漢娜：瑞克，找路進去。"
BBC661EE,"愛爾蘭佬：對，例如電梯還是什麼的。"
BBC661EF,"漢娜：瑞克，這裡。這裡有路下去。"
BBC6620D,"有敵人！他們就防禦位置了！"
BBC6620E,"沒有掩護！趕快下天橋！"
BBC6620F,"馬上找掩護！快離開貨櫃！"
BBC6622E,"愛爾蘭佬：瑞克，把他們全解決掉！"
BBC6622F,"漢娜：我們會從這裡掩護你！"
BBC66291,"愛爾蘭佬：瑞克，這裡有電梯！"
BBC66292,"漢娜：瑞克，你要來嗎？"
BBC7A133,"玩一年地圖"
BBCF75E1,"中將VIII"
BBD80E09,"這套高級戰鬥包內含全新高級版專屬塗裝！"
BBDA51FE,"漢娜，這地方你也熟嗎？"
BBDA51FF,"愛爾蘭佬，現在別吵。瑞克，慢下來。"
BBDA5200,"「群鳥竄飛必有埋伏」"
BBDA5201,"你說得對。快把車子停下來！"
BBDA5202,"有黑煙。"
BBDA5203,"混蛋在上面那裡！"
BBDA5204,"我看見他們了！找掩護！"
BBDA5205,"從側翼進攻！"
BBDA5206,"有可能只有一人，也可能有50人。"
BBDA521E,"帝瑪，這種情況真討厭吧？"
BBDA521F,"裝甲！"
BBDA5220,"在屋頂！"
BBDA5221,"我看見他們了！ "
BBDA5222,"左側的建築物！"
BBDA5223,"在右方！"
BBDA5224,"小心，正前方！"
BBDA5225,"我們快離開這鬼地方。"
BBDA5226,"他說沿著河走，可是沒說走多遠。"
BBDA5227,"沒關係。我們快到了。"
BBEB67E8,"載具相對瞄準控制"
BBF283A7,"變更載具追逐視角準星的可見性。"
BBF6B018,"恭喜你已解鎖「Slim Jim青銅戰鬥包」！快進入戰鬥包選單領取項目！"
BBF6EA59,"輕機槍專家"
BBFB3BD2,"特級准尉V"
BC048174,"GOS DGI"
BC091202,"IMAGINATION STUDIOS OFFICE ADMINISTRATION"
BC0B36D8,"金屬瞄準器敏感度"
BC11F3C1,"鐵砧2：墓碑小隊，請指定目標。"
BC11F3C2,"鐵砧2：準備攻擊目標。"
BC11F3C3,"鐵砧2：請指定目標。"
BC11F3C4,"鐵砧2：準備好攻擊。"
BC11F3C5,"鐵砧2：待命進行接收目標。"
BC11F3C6,"鐵砧2：好。準備開火。"
BC120FFD,"煙霧"
BC1884BA,"沒有選擇主要配件。無配件武器提供穩定性、準度和隱形三者的最佳平衡。請選擇你作戰角色的配件來客製武器。"
BC1CBB80,"無次要"
BC1ED335,"社群行動"
BC205E4E,"後處理品質"
BC368003,"Groza-1"
BC368006,"Groza-4"
BC3C88E9,"團結合作透過先將炸彈送到敵方基地再引爆的方式殲滅敵方，同時要保衛你自己的基地。《戰地風雲4》的全新遊戲模式。"
BC41C503,"EA ONLINE MARKETING"
BC46504D,"代表匈牙利的狗牌"
BC4BBA4F,"匈牙利"
BC540879,"突擊征服"
BC678BC5,"你確定要將該玩家從VIP名單上移除嗎？"
BC709D5D,""
BC7745B2,"中國崛起 搶攻"
BC7AAFE2,"SW40武器戰鬥包內含四個項目。每一包會給你幾個SW40專用附掛，直到你解鎖了全部。"
BC7D639D,"贏得一回合小隊死鬥"
BC821D84,"向前走"
BC82CD9F,"小隊死鬥勳帶"
BC830B4E,"加速"
BC858D47,"SENIOR ONLINE MARKETING MANAGER"
BC9361D5,"使用M240B擊殺500人"
BC963EA6,"馬頭狗牌"
BC96B6FA,"你找到M40A5蒐集武器"
BC98CBD7,"M240B大師狗牌"
BC9F2E26,"正常模式使用標準《戰地風雲》規則、抬頭顯示有全部功能、不會誤傷友軍，且生命會自動恢復。"
BCA7BC50,"後燃器"
BCA85FCC,"衝擊護盾"
BCAB6C74,"水手：下面這裡！下面這裡！"
BCAB6C75,"水手：水愈漲愈高！你們得幫我們上去！只有這條出路。"
BCAB6C76,"愛爾蘭佬：別擔心。我們會救你們出去。"
BCAB6C77,"科維特：陸戰隊的，讓開。"
BCAB6C78,"科維特：媽的，被焊死了。"
BCAB6C79,"科維特：他們跟死人沒兩樣了。我們走。"
BCAB6C7A,"愛爾蘭佬：走你的頭！我們絕不留下他們！"
BCAB6C7B,"科維特：聽好，就算我們有噴燈，也得花九分鐘才切得斷焊接點。"
BCAB6C7C,"愛爾蘭佬：去你的！大兵你們撐著點！"
BCAB6C96,"派克：不行！愛爾蘭佬住手！"
BCAB6C97,"科維特：拿過來！"
BCAB6C98,"派克：愛爾蘭佬，媽的。冷靜點。對不起。我們走。快走！"
BCAB6C99,"科維特：混蛋。此仇不報非君子。我絕對要教訓他。"
BCAB6C9A,"水手：喂，他們把我們關進這裡面！拜託別留下我，我不想死在這裡面。"
BCAB6C9B,"科維特：誰把你們關在裡面？"
BCAB6C9C,"水手：他們把我們關進來以後就放著不管。我不知道原因。"
BCAB6C9D,"科維特：他們向船艦發射飛彈後再登船？那樣子不合理。"
BCAB6CB5,"水手：喂，我不想死在這裡面！"
BCAB6CB6,"水手：求求你們！告訴我媽…告訴我媽媽！我不能就這麼死了。我不能就這麼死了！"
BCAB6CB7,"水手：轟出路來！"
BCAD0BAA,"高級內容"
BCBC416E,"加里森：小隊，遲到總比不到好。"
BCBC416F,"金杰：小黃。"
BCBC4170,"醫生：放輕鬆。你昏迷好幾天了。盡量不要說話。"
BCBC4171,"金杰：我的聲音就是我的武器。若是我不能發出聲音，我什麼都不是。"
BCBC4172,""
BCBC4173,""
BCBC4174,"金杰：是張將軍的手下來追殺我？"
BCBC4175,"加里森：聽好，這個拿著。我們得把你救出去。"
BCBC4176,"金杰：艦長，我不會拿槍。我相信我的同胞不會殺我。"
BCBC418E,"加里森：可能是我沒把話說清楚。你的同胞以為你早死了。"
BCBC418F,"金杰：只要他們知道我還活著。他們一定會放下武器。"
BCBC4190,"派克：所以我們放他們進來，看會發生什麼事？"
BCBC4191,"金杰：沒錯。"
BCBC4192,"加里森：你們在開玩笑嗎？"
BCBC4193,"加里森：愛爾蘭佬，瑞克。守住那道門！"
BCBC4194,"金杰：我是說真的。我們若打起來就完了。我會自己來開門。"
BCBC4195,"加里森：我不會讓你冒這個險。你給我聽好。他們一進來馬上就會殺了你。現在全靠那道門保住你的命。"
BCBC4196,"金杰：我在這房間裡等於是隱形人，跟死了沒兩樣。"
BCBC4197,"金杰：中士，把門打開。"
BCBC41D3,"醫生：他受了嚴重創傷根本不該起來。 一定是受腦震盪影響才會說這種話。"
BCBC41D4,"加里森：我們得趕快把他救出去。"
BCC5D4A0,"MTAR-21突擊步槍"
BCCDC441,"你被排到等候隊伍中"
BCCE260E,"使用SAIGA 12K擊殺500人"
BCD374AB,"英國"
BCD39010,"SAIGA 12K大師狗牌"
BCD41D3B,"小陳：美國人嗎？很好。我們需要你們的幫助。"
BCD41D3C,"小陳：進來這裡面。"
BCD41D3D,"小陳：快進來！"
BCD41D5F,"派克：快點，瑞克，我們走。"
BCD41D64,"小陳：快點！"
BCD41D7D,"派克：我們不是該專心找條船回艦上嗎？"
BCD41D7E,"愛爾蘭佬：我們現在就是這樣，但有架坦克擋在路上。"
BCD53B36,"《夜獵行動》資料片已解鎖！"
BCD6A6FD,"HANSEN CASTING"
BCDD32FA,"THE CAPTURE LAB"
BCDE583B,"工作坊"
BCE50B21,"使用XD-1雀鷹擊殺 500 人"
BCEA7523,"XD-1雀鷹大師狗牌"
BD08161F,"普通"
BD2D763E,"使用龍吼衛擊殺100人"
BD391347,"ADDITIONAL LAUNCH SUPPORT"
BD403F49,"鄧恩：瑞克！快過來！"
BD403F4A,"鄧恩：瑞克！你在幹什麼？快來幫忙啊！"
BD403F4B,"鄧恩：瑞克，我需要你來做件事！"
BD403F4C,"鄧恩：瑞克，把這條腿切斷！"
BD403F4D,"鄧恩：快點動手！快切斷！"
BD403F4E,"鄧恩：瑞克，你非下手不可！快切斷！"
BD40CE03,"打開戰鬥包"
BD47AC82,""
BD625E58,"用顯示以飛機為中心大半徑範圍內空中目標的雷達顯示器取代小地圖。"
BD6A0A1B,"運輸直升機"
BD71CB4A,"代表格陵蘭的狗牌"
BD77354C,"格陵蘭"
BD8692D7,"代表斯里蘭卡的狗牌"
BD8BFCD9,"斯里蘭卡"
BD8FA735,"空降載具"
BD93D7F6,"丟手榴彈"
BD97E11F,"癱瘓"
BD9DF4D4,"視角模式"
BDAF1CB4,"單人模式專屬狗牌"
BDB27152,"沙漠巡邏車"
BDB275F6,"F35戰機"
BDB2E7DD,"大廳要炸了！"
BDB486B6,"運河終幕銅狗牌"
BDB6371D,"目前無伺服器容量可供租用，請稍後再試。"
BDC3F168,"武器有多重開火模式。射擊時連發開火和單發開火較好控制。"
BDCB13C8,"移近時向目標開火。"
BE061C3D,"第一人稱視角"
BE0C97E8,"非排名伺服器上無法使用加乘"
BE106ED9,"前進邊界"
BE15A700,"HEAD OF DEVELOPMENT"
BE1DAF1D,"-. Placeholder .-.44 MAGNUM-. Placeholder .-"
BE204E71,"使用配備箱來使用配備。"
BE23B061,"輕機槍專家"
BE249E82,"中將IX"
BE25CF81,"切換機器"
BE2F7A9F,"你一直沒說話。"
BE2F7AA0,"對不起我露出軟弱一面。那些無辜男女老幼的屍體…"
BE2F7AA1,"別去想了。"
BE2F7AA2,"厭惡戰時罪行不算軟弱。反而表示你還有靈魂。"
BE2F7AA3,"去他的張將軍！我們把你送回金杰身邊吧。"
BE36D617,"M9手槍"
BE38CCFB,"M82A3 CQB武器戰鬥包內含四個項目。每一包會給你幾個M82A3 CQB專用附掛，直到你解鎖了全部。"
BE38F67F,"M82A3 MID武器戰鬥包內含四個項目。每一包會給你幾個M82A3 MID專用附掛，直到你解鎖了全部。"
BE3BF441,"馬達損毀"
BE457A56,"發佈伺服器"
BE506473,"少尉"
BE808983,"視窗模式"
BE813765,"修復單位"
BE8C2AF2,"征服"
BE924F50,"寄發邀請"
BE98896C,"PRODUCTION AND TECHNOLOGY"
BE9B4F94,"PRODUCT DIRECTOR"
BE9B78EE,"代表冰島的狗牌"
BEA0E2F0,"冰島"
BEAB16BA,""
BEBCF0B3,"氣冷式雙進彈匣輕機槍是將M16型步槍和卡賓槍性能提升後產生的裝備。"
BEBD3C7F,"具備特殊氣動式結構的俄式輕型衝鋒槍，通常限供突擊步槍使用。"
BEC2142D,"SINGLEPLAYER TEAM"
BEC7BBFB,"HT-95列夫科夫"
BED0160C,"無法打開這個戰鬥包。請稍後再試。"
BED28C3E,"贏得一回合殲滅"
BED6CB61,"保留設定？"
BED7F640,"殲滅勳帶"
BEDAE232,"TYPE-95B-1卡賓步槍"
BEE88A76,"使用MG4擊殺500人"
BEEB6747,"弦外之音狗牌"
BEEDF478,"MG4大師狗牌"
BF08B2EA,"購買下載內容"
BF0E70F0,"火蛇火箭"
BF1090E4,"不佳"
BF1A17DA,"在龍之谷2015中體驗以步兵為基礎的遊戲模式 "
BF1A4BF8,"使用重疊彈夾技術連續發射。"
BF201644,"敵隊已設置炸彈！"
BF234EAF,"使用SPAS-12擊殺500人"
BF289D4C,"美國"
BF28B8B1,"SPAS-12大師狗牌"
BF2945DC,"派克：港口就在那上面。"
BF2945DD,"大家都開始逃出城！"
BF2945DE,"我也是！"
BF2945DF,""
BF2945E0,"混蛋王八蛋！那些人是好幾家人！"
BF2945E1,"他媽的混蛋！"
BF2945E2,"派克：愛爾蘭佬，搞什麼。瑞克，快點！"
BF309702,"拿起"
BF3E66CA,"裂縫"
BF414BB5,"玩10小時《中國崛起》"
BF414BB6,"完成連續擊殺5人"
BF414BB7,"使用SUAV擊殺一人"
BF4F85CC,"明天推出"
BF52B73A,"爆頭"
BF5B5BEE,"扳機槍管"
BF61EB5C,"鎖定空中載具"
BF720413,"龍吼衛"
BF76AAB3,"任務{0:d}"
BF7A3CE1,"螢幕調整"
BF8E8348,"重生信標"
BF90C26C,"水手：所以今天離收工還早得很。崔佛，帶你的人下去找L4區的發電機。液壓系統停了。"
BF90C26D,"水手：你們得去檢查這裡的主給水閥，然後確認汙水散去。明白了嗎？"
BF914ECD,"水手：從B4區和E9區著手。看你們能弄到什麼程度。"
BF91DB2E,"水手：去看看船底水泵到底怎麼回事。"
BF933DE4,"拿起鑿子"
BF956767,"愛爾蘭佬：瑞克，我們得走了！現在就走！"
BF956768,"愛爾蘭佬：瑞克，速度快點，我們走！"
BF956769,"愛爾蘭佬：呼叫堡壘，我們是墓碑，我們的撤離點完蛋了。需要另一條出路。收到了嗎？"
BF95676A,"加里森：呼叫墓碑，堡壘在追蹤你們行蹤。備用撤離點在路上了。請沿著馬路往西走三公里。"
BF95676B,"派克：越過非軍事區？管它的走吧。"
BF95676C,"愛爾蘭佬：堡壘收到。已上路。直升機在哪裡？"
BF95676D,"派克：沒看見它往哪個鬼地方去了。"
BF95676E,"愛爾蘭佬：它在哪裡？跑哪裡去了？你有看見嗎？"
BF95676F,"派克：不知道，我正在找！"
